[2025-01-28T09:40:47.221-0300] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-01-28T09:40:47.227-0300] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: InsertPACTRATxAGENDIntoElastic.inject_pactrat_agend_into_es scheduled__2021-06-05T00:00:00+00:00 [queued]>
[2025-01-28T09:40:47.233-0300] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: InsertPACTRATxAGENDIntoElastic.inject_pactrat_agend_into_es scheduled__2021-06-05T00:00:00+00:00 [queued]>
[2025-01-28T09:40:47.233-0300] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-01-28T09:40:47.245-0300] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): inject_pactrat_agend_into_es> on 2021-06-05 00:00:00+00:00
[2025-01-28T09:40:47.251-0300] {standard_task_runner.py:72} INFO - Started process 73333 to run task
[2025-01-28T09:40:47.252-0300] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'InsertPACTRATxAGENDIntoElastic', 'inject_pactrat_agend_into_es', 'scheduled__2021-06-05T00:00:00+00:00', '--job-id', '7511', '--raw', '--subdir', 'DAGS_FOLDER/DAGInjectPACTRATXAGENDElastic.py', '--cfg-path', '/tmp/tmp2evona0v']
[2025-01-28T09:40:47.254-0300] {standard_task_runner.py:105} INFO - Job 7511: Subtask inject_pactrat_agend_into_es
[2025-01-28T09:40:47.278-0300] {task_command.py:467} INFO - Running <TaskInstance: InsertPACTRATxAGENDIntoElastic.inject_pactrat_agend_into_es scheduled__2021-06-05T00:00:00+00:00 [running]> on host lucas-Aspire-A514-54
[2025-01-28T09:40:47.342-0300] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='lucas' AIRFLOW_CTX_DAG_ID='InsertPACTRATxAGENDIntoElastic' AIRFLOW_CTX_TASK_ID='inject_pactrat_agend_into_es' AIRFLOW_CTX_EXECUTION_DATE='2021-06-05T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2021-06-05T00:00:00+00:00'
[2025-01-28T09:40:47.343-0300] {taskinstance.py:731} INFO - ::endgroup::
